lat,long,Stability_Class,EPR,NSM,LRR,SCE,ML_Stability_Predicted,Prediction_Confidence
21.8052718401,90.2172849781,Active Accretion,15.08,453.76,13.6,453.76,Active Accretion,1.0
21.8041975571,90.217395291,Active Accretion,15.08,453.76,13.6,453.76,Active Accretion,1.0
21.8082100829,90.2167890612,Active Accretion,14.91,448.53,13.41,448.53,Active Accretion,1.0
21.8052166341,90.2170964618,Active Accretion,14.91,448.53,13.41,448.53,Active Accretion,1.0
21.8052424296,90.2170938129,Active Accretion,14.91,448.53,13.41,448.53,Active Accretion,1.0
21.8041803266,90.2172028766,Active Accretion,14.91,448.53,13.41,448.53,Active Accretion,1.0
21.808145903,90.2166014636,Active Accretion,14.74,443.31,13.25,443.31,Active Accretion,1.0
21.8051885032,90.2169051657,Active Accretion,14.74,443.31,13.25,443.31,Active Accretion,1.0
21.805213019,90.2169026482,Active Accretion,14.74,443.31,13.25,443.31,Active Accretion,1.0
21.8041630958,90.2170104624,Active Accretion,14.74,443.31,13.25,443.31,Active Accretion,1.0
21.8080817231,90.2164138654,Active Accretion,14.56,438.08,13.1,438.08,Active Accretion,1.0
21.805160372,90.2167138694,Active Accretion,14.56,438.08,13.1,438.08,Active Accretion,1.0
21.8051836081,90.2167114833,Active Accretion,14.56,438.08,13.1,438.08,Active Accretion,1.0
21.8041458648,90.2168180481,Active Accretion,14.56,438.08,13.1,438.08,Active Accretion,1.0
21.8080205677,90.2162259575,Active Accretion,14.4,433.19,12.95,433.19,Active Accretion,1.0
21.8051322406,90.2165225735,Active Accretion,14.4,433.19,12.95,433.19,Active Accretion,1.0
21.805154197,90.2165203187,Active Accretion,14.4,433.19,12.95,433.19,Active Accretion,1.0
21.8041286336,90.2166256341,Active Accretion,14.4,433.19,12.95,433.19,Active Accretion,1.0
21.8079750848,90.2160364396,Active Accretion,14.3,430.05,12.87,430.05,Active Accretion,1.0
21.805104109,90.2163312774,Active Accretion,14.3,430.05,12.87,430.05,Active Accretion,1.0
21.8051117609,90.2163304916,Active Accretion,14.3,430.05,12.87,430.05,Active Accretion,1.0
21.8041114021,90.21643322,Active Accretion,14.3,430.05,12.87,430.05,Active Accretion,1.0
21.8079296021,90.2158469219,Active Accretion,14.19,426.9,12.8,426.9,Active Accretion,1.0
21.8050759772,90.2161399815,Active Accretion,14.19,426.9,12.8,426.9,Active Accretion,1.0
21.8050676561,90.216140836,Active Accretion,14.19,426.9,12.8,426.9,Active Accretion,1.0
21.8040941705,90.216240806,Active Accretion,14.19,426.9,12.8,426.9,Active Accretion,1.0
21.807889145,90.2156783466,Active Accretion,14.1,424.11,12.73,424.11,Active Accretion,1.0
21.8050492429,90.2159581899,Active Accretion,14.1,424.11,12.73,424.11,Active Accretion,1.0
21.8050257202,90.2159605078,Active Accretion,14.1,424.11,12.73,424.11,Active Accretion,1.0
21.8040774361,90.2160539474,Active Accretion,14.1,424.11,12.73,424.11,Active Accretion,1.0
21.8078728349,90.2156103865,Active Accretion,14.07,423.12,12.71,423.12,Active Accretion,1.0
21.8050292098,90.2158219672,Active Accretion,14.07,423.12,12.71,423.12,Active Accretion,1.0
21.8049941093,90.2158245787,Active Accretion,14.07,423.12,12.71,423.12,Active Accretion,1.0
21.804063098,90.2158938475,Active Accretion,14.07,423.12,12.71,423.12,Active Accretion,1.0
21.8078565837,90.2155426718,Active Accretion,14.01,421.5,12.68,421.5,Active Accretion,1.0
21.8050091529,90.215685583,Active Accretion,14.01,421.5,12.68,421.5,Active Accretion,1.0
21.8049623316,90.2156879328,Active Accretion,14.01,421.5,12.68,421.5,Active Accretion,1.0
21.8040564878,90.2157333939,Active Accretion,14.01,421.5,12.68,421.5,Active Accretion,1.0
21.8078205494,90.2153925266,Active Accretion,13.9,418.11,12.59,418.11,Active Accretion,1.0
21.8049836113,90.2155119054,Active Accretion,13.9,418.11,12.59,418.11,Active Accretion,1.0
21.8049219983,90.215514498,Active Accretion,13.9,418.11,12.59,418.11,Active Accretion,1.0
21.8040498023,90.2155511977,Active Accretion,13.9,418.11,12.59,418.11,Active Accretion,1.0
21.8077745858,90.2152010099,Active Accretion,13.76,413.8,12.49,413.8,Active Accretion,1.0
21.8049603723,90.2153194363,Active Accretion,13.76,413.8,12.49,413.8,Active Accretion,1.0
21.8048774467,90.2153229257,Active Accretion,13.76,413.8,12.49,413.8,Active Accretion,1.0
21.8040427147,90.2153580502,Active Accretion,13.76,413.8,12.49,413.8,Active Accretion,1.0
21.807728622,90.2150094933,Active Accretion,13.61,409.49,12.4,409.49,Active Accretion,1.0
21.8049515966,90.2151263585,Active Accretion,13.61,409.49,12.4,409.49,Active Accretion,1.0
21.804832895,90.2151313536,Active Accretion,13.61,409.49,12.4,409.49,Active Accretion,1.0
21.804035627,90.2151649027,Active Accretion,13.61,409.49,12.4,409.49,Active Accretion,1.0
21.8076826585,90.214817978,Active Accretion,13.47,405.18,12.31,405.18,Active Accretion,1.0
21.8049428206,90.2149332813,Active Accretion,13.47,405.18,12.31,405.18,Active Accretion,1.0
21.8047883431,90.214939782,Active Accretion,13.47,405.18,12.31,405.18,Active Accretion,1.0
21.804028539,90.2149717555,Active Accretion,13.47,405.18,12.31,405.18,Active Accretion,1.0
21.8076366943,90.2146264617,Active Accretion,13.33,400.87,12.22,400.87,Active Accretion,1.0
21.8049340445,90.2147402037,Active Accretion,13.33,400.87,12.22,400.87,Active Accretion,1.0
21.8047437909,90.2147482102,Active Accretion,13.33,400.87,12.22,400.87,Active Accretion,1.0
21.8040214507,90.2147786081,Active Accretion,13.33,400.87,12.22,400.87,Active Accretion,1.0
21.8075950543,90.2144529627,Active Accretion,13.2,396.96,12.14,396.96,Active Accretion,1.0
21.804925647,90.2145554619,Active Accretion,13.2,396.96,12.14,396.96,Active Accretion,1.0
21.8047009711,90.2145640885,Active Accretion,13.2,396.96,12.14,396.96,Active Accretion,1.0
21.8040145452,90.2145904439,Active Accretion,13.2,396.96,12.14,396.96,Active Accretion,1.0
21.807568735,90.2143433015,Active Accretion,13.12,394.57,12.1,394.57,Active Accretion,1.0
21.8049186,90.2144004349,Active Accretion,13.12,394.57,12.1,394.57,Active Accretion,1.0
21.8046641867,90.2144059193,Active Accretion,13.12,394.57,12.1,394.57,Active Accretion,1.0
21.8040082919,90.2144200581,Active Accretion,13.12,394.57,12.1,394.57,Active Accretion,1.0
21.807542221,90.2142328282,Active Accretion,13.02,391.57,12.04,391.57,Active Accretion,1.0
21.8049115467,90.2142452712,Active Accretion,13.02,391.57,12.04,391.57,Active Accretion,1.0
21.8046271384,90.2142466161,Active Accretion,13.02,391.57,12.04,391.57,Active Accretion,1.0
21.8040080974,90.2142495431,Active Accretion,13.02,391.57,12.04,391.57,Active Accretion,1.0
21.8075013751,90.2140626404,Active Accretion,12.87,387.04,11.94,387.04,Active Accretion,1.0
21.8048934178,90.2140626473,Active Accretion,12.87,387.04,11.94,387.04,Active Accretion,1.0
21.8045831363,90.2140626477,Active Accretion,12.87,387.04,11.94,387.04,Active Accretion,1.0
21.8040080974,90.2140626483,Active Accretion,12.87,387.04,11.94,387.04,Active Accretion,1.0
21.807458116,90.2138823988,Active Accretion,12.71,382.25,11.82,382.25,Active Accretion,1.0
21.8048700092,90.2138753732,Active Accretion,12.71,382.25,11.82,382.25,Active Accretion,1.0
21.8045375184,90.2138744702,Active Accretion,12.71,382.25,11.82,382.25,Active Accretion,1.0
21.8040080971,90.2138730323,Active Accretion,12.71,382.25,11.82,382.25,Active Accretion,1.0
21.807417337,90.2137124921,Active Accretion,12.55,377.68,11.71,377.68,Active Accretion,1.0
21.8048471924,90.2136928347,Active Accretion,12.55,377.68,11.71,377.68,Active Accretion,1.0
21.804492829,90.213690124,Active Accretion,12.55,377.68,11.71,377.68,Active Accretion,1.0
21.8040087005,90.2136864205,Active Accretion,12.55,377.68,11.71,377.68,Active Accretion,1.0
21.8073795579,90.2135410224,Active Accretion,12.41,373.28,11.6,373.28,Active Accretion,1.0
21.8048242773,90.2135095116,Active Accretion,12.41,373.28,11.6,373.28,Active Accretion,1.0
21.8044479193,90.2135048701,Active Accretion,12.41,373.28,11.6,373.28,Active Accretion,1.0
21.8040107112,90.213499478,Active Accretion,12.41,373.28,11.6,373.28,Active Accretion,1.0
21.8073575256,90.2133474362,Active Accretion,12.32,370.61,11.54,370.61,Active Accretion,1.0
21.8048000762,90.2133159026,Active Accretion,12.32,370.61,11.54,370.61,Active Accretion,1.0
21.8044009159,90.2133109805,Active Accretion,12.32,370.61,11.54,370.61,Active Accretion,1.0
21.8040127899,90.2133061944,Active Accretion,12.32,370.61,11.54,370.61,Active Accretion,1.0
21.8073354932,90.2131538519,Active Accretion,12.23,367.94,11.49,367.94,Active Accretion,1.0
21.804775875,90.2131222945,Active Accretion,12.23,367.94,11.49,367.94,Active Accretion,1.0
21.8043539124,90.2131170917,Active Accretion,12.23,367.94,11.49,367.94,Active Accretion,1.0
21.8040148684,90.2131129112,Active Accretion,12.23,367.94,11.49,367.94,Active Accretion,1.0
21.8073134605,90.2129602659,Active Accretion,12.14,365.27,11.43,365.27,Active Accretion,1.0
21.8047516735,90.2129286857,Active Accretion,12.14,365.27,11.43,365.27,Active Accretion,1.0
21.8043069086,90.2129232024,Active Accretion,12.14,365.27,11.43,365.27,Active Accretion,1.0
21.8040169467,90.2129196276,Active Accretion,12.14,365.27,11.43,365.27,Active Accretion,1.0
21.8072859666,90.2127187011,Active Accretion,12.03,361.95,11.36,361.95,Active Accretion,1.0
21.8047247983,90.2127136894,Active Accretion,12.03,361.95,11.36,361.95,Active Accretion,1.0
21.8042558943,90.2127127713,Active Accretion,12.03,361.95,11.36,361.95,Active Accretion,1.0
21.8040191756,90.2127123078,Active Accretion,12.03,361.95,11.36,361.95,Active Accretion,1.0
21.807247126,90.212377447,Active Accretion,11.89,357.64,11.26,357.64,Active Accretion,1.0
21.8046894157,90.2124550372,Active Accretion,11.89,357.64,11.26,357.64,Active Accretion,1.0
21.8041970329,90.2124699731,Active Accretion,11.89,357.64,11.26,357.64,Active Accretion,1.0
21.8040205324,90.2124753269,Active Accretion,11.89,357.64,11.26,357.64,Active Accretion,1.0
21.8072085007,90.2120380895,Active Accretion,11.81,355.39,11.15,355.39,Active Accretion,1.0
21.8045831462,90.2122026454,Active Accretion,11.81,355.39,11.15,355.39,Active Accretion,1.0
21.8041312746,90.2122309673,Active Accretion,11.81,355.39,11.15,355.39,Active Accretion,1.0
21.8040064115,90.2122387933,Active Accretion,11.81,355.39,11.15,355.39,Active Accretion,1.0
21.8071707448,90.2117063771,Active Accretion,11.75,353.5,11.05,353.5,Active Accretion,1.0
21.804480339,90.2119584779,Active Accretion,11.75,353.5,11.05,353.5,Active Accretion,1.0
21.8040645524,90.2119974373,Active Accretion,11.75,353.5,11.05,353.5,Active Accretion,1.0
21.8039924059,90.2120041974,Active Accretion,11.75,353.5,11.05,353.5,Active Accretion,1.0
21.8070976512,90.2110642162,Active Accretion,11.7,351.96,10.95,351.98,Active Accretion,1.0
21.804331609,90.2116052454,Active Accretion,11.7,351.96,10.95,351.98,Active Accretion,1.0
21.8039725626,90.2116754717,Active Accretion,11.7,351.96,10.95,351.98,Active Accretion,1.0
21.8039727777,90.2116754297,Active Accretion,11.7,351.96,10.95,351.98,Active Accretion,1.0
21.8070237377,90.2104148753,Active Accretion,11.84,356.03,10.99,361.52,Active Accretion,1.0
21.8041579037,90.2112775802,Active Accretion,11.84,356.03,10.99,361.52,Active Accretion,1.0
21.8038825603,90.2113604648,Active Accretion,11.84,356.03,10.99,361.52,Active Accretion,1.0
21.8039302792,90.2113461003,Active Accretion,11.84,356.03,10.99,361.52,Active Accretion,1.0
21.8069818018,90.2101082206,Active Accretion,11.89,357.58,10.96,366.27,Active Accretion,1.0
21.8040293415,90.2110755535,Active Accretion,11.89,357.58,10.96,366.27,Active Accretion,1.0
21.803820688,90.2111439141,Active Accretion,11.89,357.58,10.96,366.27,Active Accretion,1.0
21.8038956382,90.2111193584,Active Accretion,11.89,357.58,10.96,366.27,Active Accretion,1.0
21.8069706673,90.2100386264,Active Accretion,11.85,356.45,10.88,367.31,Active Accretion,1.0
21.803945112,90.210943193,Active Accretion,11.85,356.45,10.88,367.31,Active Accretion,1.0
21.8037776435,90.2109932605,Active Accretion,11.85,356.45,10.88,367.31,Active Accretion,1.0
21.8038720606,90.2109650329,Active Accretion,11.85,356.45,10.88,367.31,Active Accretion,1.0
21.8070016833,90.2102324828,Active Accretion,11.79,354.62,10.8,366.54,Active Accretion,1.0
21.8039077571,90.2108844926,Active Accretion,11.79,354.62,10.8,366.54,Active Accretion,1.0
21.8037557205,90.2109165316,Active Accretion,11.79,354.62,10.8,366.54,Active Accretion,1.0
21.803861253,90.2108942925,Active Accretion,11.79,354.62,10.8,366.54,Active Accretion,1.0
21.8070291823,90.2104627063,Active Accretion,11.77,354.1,10.75,365.08,Active Accretion,1.0
21.8038793332,90.2108320606,Active Accretion,11.77,354.1,10.75,365.08,Active Accretion,1.0
21.8037537106,90.2108467907,Active Accretion,11.77,354.1,10.75,365.08,Active Accretion,1.0
21.8038522308,90.2108352385,Active Accretion,11.77,354.1,10.75,365.08,Active Accretion,1.0
21.8069371427,90.2098290923,Active Accretion,11.83,355.87,10.67,359.47,Active Accretion,1.0
21.8037572304,90.21051808,Active Accretion,11.83,355.87,10.67,359.47,Active Accretion,1.0
21.8037595921,90.2105175683,Active Accretion,11.83,355.87,10.67,359.47,Active Accretion,1.0
21.8037890009,90.2105111965,Active Accretion,11.83,355.87,10.67,359.47,Active Accretion,1.0
21.8067934568,90.2089310509,Active Accretion,12.17,366.09,10.79,374.19,Active Accretion,1.0
21.8036122718,90.2101453295,Active Accretion,12.17,366.09,10.79,374.19,Active Accretion,1.0
21.8037672982,90.2100861565,Active Accretion,12.17,366.09,10.79,374.19,Active Accretion,1.0
21.8036811575,90.2101190361,Active Accretion,12.17,366.09,10.79,374.19,Active Accretion,1.0
21.806747389,90.2086431331,Active Accretion,12.3,370.06,10.81,380.64,Active Accretion,1.0
21.8035332473,90.2099421248,Active Accretion,12.3,370.06,10.81,380.64,Active Accretion,1.0
21.8037715911,90.2098458009,Active Accretion,12.3,370.06,10.81,380.64,Active Accretion,1.0
21.8036225788,90.2099060225,Active Accretion,12.3,370.06,10.81,380.64,Active Accretion,1.0
21.8067527334,90.2086765328,Active Accretion,12.26,368.79,10.73,380.04,Active Accretion,1.0
21.8034932898,90.2098203516,Active Accretion,12.26,368.79,10.73,380.04,Active Accretion,1.0
21.8037738037,90.2097219149,Active Accretion,12.26,368.79,10.73,380.04,Active Accretion,1.0
21.803589714,90.2097865149,Active Accretion,12.26,368.79,10.73,380.04,Active Accretion,1.0
21.8067469682,90.2086405032,Active Accretion,12.27,369.06,10.69,380.27,Active Accretion,1.0
21.8034543224,90.2096774695,Active Accretion,12.27,369.06,10.69,380.27,Active Accretion,1.0
21.8037764088,90.2095760362,Active Accretion,12.27,369.06,10.69,380.27,Active Accretion,1.0
21.8035513253,90.2096469209,Active Accretion,12.27,369.06,10.69,380.27,Active Accretion,1.0
21.8067178223,90.2084583448,Active Accretion,12.37,372.22,10.73,382.45,Active Accretion,1.0
21.8034044378,90.2094945578,Active Accretion,12.37,372.22,10.73,382.45,Active Accretion,1.0
21.803779961,90.2093771214,Active Accretion,12.37,372.22,10.73,382.45,Active Accretion,1.0
21.803493023,90.2094668548,Active Accretion,12.37,372.22,10.73,382.45,Active Accretion,1.0
21.8066871371,90.2082665682,Active Accretion,12.52,376.64,10.79,384.75,Active Accretion,1.0
21.8033538351,90.2093090137,Active Accretion,12.52,376.64,10.79,384.75,Active Accretion,1.0
21.8037835769,90.2091746212,Active Accretion,12.52,376.64,10.79,384.75,Active Accretion,1.0
21.8034240948,90.2092870416,Active Accretion,12.52,376.64,10.79,384.75,Active Accretion,1.0
21.80664034,90.2080798292,Active Accretion,12.61,379.19,10.81,385.19,Active Accretion,1.0
21.803303232,90.2091234695,Active Accretion,12.61,379.19,10.81,385.19,Active Accretion,1.0
21.8037871926,90.2089721205,Active Accretion,12.61,379.19,10.81,385.19,Active Accretion,1.0
21.8033551663,90.2091072282,Active Accretion,12.61,379.19,10.81,385.19,Active Accretion,1.0
21.8065913777,90.2078937684,Active Accretion,12.68,381.5,10.82,385.38,Active Accretion,1.0
21.8032526289,90.2089379257,Active Accretion,12.68,381.5,10.82,385.38,Active Accretion,1.0
21.803790808,90.2087696202,Active Accretion,12.68,381.5,10.82,385.38,Active Accretion,1.0
21.8032862378,90.2089274152,Active Accretion,12.68,381.5,10.82,385.38,Active Accretion,1.0
21.8065220126,90.2076301778,Active Accretion,12.77,384.14,10.82,385.69,Active Accretion,1.0
21.8031961207,90.2087307313,Active Accretion,12.77,384.14,10.82,385.69,Active Accretion,1.0
21.8037950403,90.2085325506,Active Accretion,12.77,384.14,10.82,385.69,Active Accretion,1.0
21.8032095331,90.2087262932,Active Accretion,12.77,384.14,10.82,385.69,Active Accretion,1.0
21.8064304007,90.2072820497,Active Accretion,12.86,386.91,10.85,386.91,Active Accretion,1.0
21.8031579885,90.2084908709,Active Accretion,12.86,386.91,10.85,386.91,Active Accretion,1.0
21.8038000178,90.2082537123,Active Accretion,12.86,386.91,10.85,386.91,Active Accretion,1.0
21.8031292461,90.208501488,Active Accretion,12.86,386.91,10.85,386.91,Active Accretion,1.0
21.8063375528,90.2069292287,Active Accretion,12.97,390.13,10.88,390.13,Active Accretion,1.0
21.8031229677,90.2082457171,Active Accretion,12.97,390.13,10.88,390.13,Active Accretion,1.0
21.8038051471,90.2079663462,Active Accretion,12.97,390.13,10.88,390.13,Active Accretion,1.0
21.8030487539,90.2082761095,Active Accretion,12.97,390.13,10.88,390.13,Active Accretion,1.0
21.8063036759,90.2068004971,Active Accretion,13.01,391.41,10.89,391.41,Active Accretion,1.0
21.8030976487,90.2080684798,Active Accretion,13.01,391.41,10.89,391.41,Active Accretion,1.0
21.803808052,90.2077875217,Active Accretion,13.01,391.41,10.89,391.41,Active Accretion,1.0
21.8029898293,90.2081111211,Active Accretion,13.01,391.41,10.89,391.41,Active Accretion,1.0
21.806331259,90.2069053131,Active Accretion,13.01,391.3,10.89,391.3,Active Accretion,1.0
21.8030830626,90.2079663753,Active Accretion,13.01,391.3,10.89,391.3,Active Accretion,1.0
21.8038089352,90.2077292656,Active Accretion,13.01,391.3,10.89,391.3,Active Accretion,1.0
21.8029532754,90.2080087706,Active Accretion,13.01,391.3,10.89,391.3,Active Accretion,1.0
21.8063713727,90.2070577439,Active Accretion,13.01,391.22,10.89,391.22,Active Accretion,1.0
21.8030708882,90.2078811535,Active Accretion,13.01,391.22,10.89,391.22,Active Accretion,1.0
21.8038094258,90.2076969064,Active Accretion,13.01,391.22,10.89,391.22,Active Accretion,1.0
21.8029325326,90.2079156696,Active Accretion,13.01,391.22,10.89,391.22,Active Accretion,1.0
21.8063658224,90.2070366521,Active Accretion,12.99,390.83,10.86,390.83,Active Accretion,1.0
21.8030509898,90.2077418631,Active Accretion,12.99,390.83,10.86,390.83,Active Accretion,1.0
21.8038111962,90.2075801375,Active Accretion,12.99,390.83,10.86,390.83,Active Accretion,1.0
21.802906056,90.2077726959,Active Accretion,12.99,390.83,10.86,390.83,Active Accretion,1.0
